name,chineseName,code,id,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Tanzania, United Republic of",坦桑尼亚,TZA,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100405772.46327,4420168102.39306,4258743262.82876,4956588278.56144,4601413263.52894,4257702196.53864,4510846967.8742,5255221424.80962,6496195450.61034,7683852496.84499,12270448700.1994,12711213451.034,13375976353.6994,13581644245.7352,14142035080.2849,15224257698.482,16675948414.7573,18399046025.2688,18649590248.2626,21843529024.9154,27941177434.5087,29081425282.2949,32014249841.4151,34657139495.4031,39650530214.3287,45680532613.7591,49964788814.0926,47378599025.3044,49774021003.0748,53320625958.5628,57003713610.7625,61136873692.3985,62409709110.9538
Thailand,泰国,THA,764,2760747471.88624,3034043574.06071,3308912796.93487,1.11253780384946e-308,1.11253788999635e-308,1.11253801346526e-308,1.11253823339689e-308,1.11253832213865e-308,1.11253843146253e-308,1.11253858322149e-308,1.1125386798612e-308,1.11253875112068e-308,1.11253894945951e-308,1.11253960674043e-308,1.1125403143445e-308,1.11254060578084e-308,1.11254112515826e-308,1.11254181539366e-308,1.1125428596644e-308,1.11254369096169e-308,1.11254492161539e-308,1.11254553738599e-308,1.11254596813466e-308,1.11254682114601e-308,1.11254725463098e-308,1.11254653900154e-308,1.11254757556445e-308,50535438696.4094,61667199834.7428,72250877410.3183,85343063965.9182,98234695722.0341,111452869378.467,128889318946.587,146683499005.964,169278753531.98,183035114648.4,150180619366.605,113675561057.462,126669064386.717,126392233706.79,120296476180.402,134300851255.002,152280677649.055,172895749632.046,189318549680.384,221758196504.936,262942476722.425,291382991177.698,281710416557.292,341104820155.464,370819140946.553,397558222957.17,420333203150.426,407339454060.678,401296437424.995,413366150655.591,456356961443.497,506611070188.362,544263840039.166,501643653514.925
Timor-Leste,东帝汶,TLS,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367087900,477443500,469506700,490439100,440764600,462283600,453805100,542795400,648492700,726882400,881827800,1042411500,1160389500,1395519600,1447307100,1594410900,1650618500,1615609700,1583876200,2047931700,1902156800
Togo,多哥,TGO,768,121128073.114022,126396469.707058,132237441.630863,1.11253696464248e-308,1.11253697028676e-308,1.11253697552293e-308,1.11253698264635e-308,1.11253698649271e-308,1.1125369890249e-308,1.1125369953923e-308,1.11253699199416e-308,1.11253700003777e-308,1.11253701217699e-308,1.11253702966748e-308,1.11253706770012e-308,1.11253708175232e-308,1.11253708225959e-308,1.11253712130557e-308,1.11253713287382e-308,1.11253714955152e-308,1.11253720998388e-308,1.1125371669849e-308,1.11253713222859e-308,1.11253711841814e-308,1.11253710665997e-308,1.11253711758147e-308,1.11253719133362e-308,1249099130.02277,1378847487.41137,1352949662.75172,1628427515.41881,1602299862.9243,1692959110.18022,1233496846.33493,982624324.505898,1309382885.33029,1465448290.34132,1498950899.08774,1587345950.9743,1576672791.65481,1491891107.95711,1482437752.05739,1706698099.44513,2115836353.1204,2259992642.29014,2281482855.46518,2351584608.41123,2662612348.44099,3323677130.04484,3379258564.97242,3429461495.41335,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,6031632168.17391,6395472574.41445,7112200725.00232,7220395247.7424,7574636978.66173
Tokelau,托克劳,TKL,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,汤加,TON,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11253693728383e-308,1.11253693667358e-308,1.11253693768715e-308,1.11253693952213e-308,1.11253694028782e-308,1.11253694241059e-308,1.11253694462942e-308,1.11253694458647e-308,1.112536944289e-308,1.11253694512505e-308,1.11253694409006e-308,1.11253694610022e-308,81667133.4546982,106657267.367342,106344854.986095,113563821.577404,132201141.446861,137066290.550071,138489884.393064,195990986.21421,208871665.748682,222100576.345483,214991452.314998,191504892.761394,199214633.22171,204849612.592276,181116952.7897,182763693.916873,202246959.690276,230657965.488586,261797606.149719,292232117.078998,298513956.159185,344428609.006734,312377379.297118,366840012.442325,414523388.461329,470714083.426751,450643615.180528,439878828.008608,437006227.162781,420540178.571429,460379144.989821,489235527.395387,512350059.421629,488829964.070819
Trinidad and Tobago,特立尼达和多巴哥,TTO,780,535670127.748935,584961208.656595,619319197.340022,1.1125370968e-308,1.11253710511463e-308,1.11253711121029e-308,1.11253710804006e-308,1.11253711748804e-308,1.1125371167268e-308,1.11253712174158e-308,1.11253713227753e-308,1.11253715078135e-308,1.11253719688428e-308,1.11253725257003e-308,1.11253743370251e-308,1.11253753267267e-308,1.11253754693709e-308,1.11253770460729e-308,1.11253780926689e-308,1.11253806620157e-308,1.11253846970911e-308,1.11253865652768e-308,1.11253894020371e-308,1.11253884715468e-308,1.11253884550779e-308,1.11253875134754e-308,1.11253811363875e-308,4797777777.77778,4496852073.46896,4323058823.52941,5.068e+09,5307905882.35294,5439552941.17647,4669488516.37981,4947205860.01451,5329214163.22001,5759537726.26601,5737751331.63779,6043694330.21609,6808982520.75759,8154338232.95978,8824873259.32105,9008273720.93395,11305459802.0683,13280275123.0354,15982282462.3786,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157948396.2042,25433011405.3017,25763220107.0051,27268478564.5547,27615843098.0949,24959858249.4433,22386264807.3174,22385426653.883,23679919654.9891,23208326547.5327,21588037504.9992
Tunisia,突尼斯,TUN,788,0,0,0,0,0,1.11253717407489e-308,1.11253718640301e-308,1.11253719746067e-308,1.11253722931614e-308,1.11253724790242e-308,1.11253728479265e-308,1.11253734555753e-308,1.11253748198372e-308,1.11253760384774e-308,1.11253780521558e-308,1.11253799856247e-308,1.11253804286005e-308,1.11253819142433e-308,1.11253840355641e-308,1.11253870497293e-308,1.11253908934179e-308,1.1125390113731e-308,1.11253893847062e-308,1.11253899202134e-308,1.11253896848284e-308,1.11253900684553e-308,1.1125391570292e-308,9696271268.25148,10096292842.1543,10102075213.3151,12290568181.8182,13074782608.6957,15497286295.7938,14608946896.483,15632463424.2784,18030876599.3444,19587322786.1105,20746360430.4187,21803372266.6198,22943685719.103,21473261837.0176,22066031834.2948,23142153759.5836,27453007372.9142,31183059012.4448,32273007553.5687,34377310293.0128,38914078351.8027,44860969077.1853,43454935940.1614,46206331261.1019,48122838144.5183,47311196335.2884,48683848563.8515,50271342086.4222,45780069046.659,44360775649.1664,42163974956.4834,42570270107.1147,41804581484.3655,41620349986.3089
Turkey,土耳其,TUR,792,13995067817.5092,7988888888.88889,8922222222.22222,1.11253948741572e-308,1.1125396905316e-308,1.11253988541305e-308,1.1125404124164e-308,1.11254079394487e-308,1.112541252328e-308,1.11254173815922e-308,1.11254115029271e-308,1.11254094517232e-308,1.11254197640477e-308,1.11254328402021e-308,1.11254572360081e-308,1.1125479552443e-308,1.11254959713e-308,1.11255142435253e-308,1.11255302270647e-308,1.11255901252693e-308,1.11255392246599e-308,1.11255447847032e-308,1.11255287431635e-308,1.11255216581325e-308,1.11255174873028e-308,1.11255353849267e-308,1.11255563655768e-308,87172789528.3316,90852814004.9917,107143348667.094,150676291094.21,150027833333.333,158459130434.783,180169736363.636,130690172297.297,169485941048.035,181475555282.555,189834649111.257,275967393939.394,256385525071.633,274302959053.103,201751148417.102,240253216295.117,314592428076.487,408876042651.701,506308311476.63,557057829051.453,681337335021.874,770462156204.38,649272568774.193,776992599946.766,838762755164.179,880556375779.51,957783020853.031,938952628604.067,864316670330.882,869692960365.551,858996263095.858,778471901665.148,761004425605.414,719954821683.31
Turkmenistan,土库曼斯坦,TKM,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331358819.75985,3010982414.24364,3006988216.55077,3189539641.31585,0,1.6e+09,3.34e+09,2564705882.35294,2483809523.80952,2378759975.44506,2450374944.86105,2605660026.06591,2450513196.48094,2904732773.48312,3534803921.56863,4461978498.86577,5977560877.44013,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45231428571.4286,0
Turks and Caicos Islands,特克斯和凯科斯群岛,TCA,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358744800,366707910,409753640,485598810,578645760,721891470,773489740,862683630,703175750,686787810,728789570,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000
Tuvalu,图瓦卢,TUV,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824447.74022325,9365165.91369372,9742949.47121034,9630762.95389637,10886825.5592923,11025945.1445515,12334846.2320995,12700905.4475286,12757632.8684508,13687141.1058778,13742057.0500928,13196544.946726,15450994.2410084,18231078.5394643,21534931.6075894,21839098.8927071,22902861.4457831,27030374.0272781,30290219.7617849,27101076.2751521,31823518.6204366,38711810.2114492,37671774.6945537,37509075.1110253,37290607.5356048,35492074.2243257,36547799.583705,40619251.9926426,42588164.9731022,47271463.3298575,48855550.2030142
Uganda,乌干达,UGA,800,423008385.744235,441524109.014675,449012578.616352,1.11253705675905e-308,1.11253707476992e-308,1.11253714784651e-308,1.11253715794925e-308,1.11253716829419e-308,1.112537185628e-308,1.11253721804673e-308,1.11253724053572e-308,1.11253727949355e-308,1.11253729772693e-308,1.11253734983217e-308,1.11253744805777e-308,1.11253751214127e-308,1.11253753381703e-308,1.11253765465822e-308,1.11253752713748e-308,1.11253745766298e-308,1.11253723671312e-308,1.11253725961059e-308,1.11253746716757e-308,1.11253748268947e-308,1.1125378224372e-308,1.11253779872671e-308,1.11253789842071e-308,6269511614.66235,6508931651.66667,5276480985.99937,4304398865.88268,3321729057.12215,2857457860.05088,3220439044.18949,3990430446.71216,5755818947.42125,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.57246,6178563590.89254,6606884390.78019,7939487473.86318,9239221858.55839,9977647644.69953,11902564401.3238,14440404021.4881,25127805566.4346,26673441667.2778,27871725205.585,27305915761.2794,28915786996.5408,32612397758.4418,32387183844.6574,29203988814.8973,30744473911.5312,32927025573.4296,35353060634.2022,37600368180.9399
Ukraine,乌克兰,UKR,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64087795107.1343,74703706816.8446,82709199437.0663,81393535306.2736,0,7.19e+10,65607522123.8938,52543387167.1759,48214751923.5872,44558075977.0429,50150400171.8859,41883241477.8526,31580960681.7742,32375280320.5765,39309580983.2282,43956369917.0202,52010238715.8475,67220154164.3166,89239370109.4698,111884752475.248,148733861386.139,188111140643.985,121552777492.556,141209864408.488,169333048847.834,182592416468.527,190498811460.028,133503411375.739,91030959454.6961,93355993628.5042,112090530368.543,130891049796.879,153882982016.281,155498989149.587
United Arab Emirates,阿联酋,ARE,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11254056574289e-308,1.11254167550083e-308,1.11254307339843e-308,1.11254280266444e-308,1.11254464296793e-308,1.11254769957551e-308,1.11254911622863e-308,1.11254844659539e-308,1.1125475030794e-308,1.11254725719056e-308,1.11254695968794e-308,1.11254531443992e-308,36384908744.2114,36275674203.2144,41464995913.9199,50701443748.2975,51552165622.4462,54239171887.769,55625170253.337,59305093979.842,65743666575.8649,73571233996.1863,78839008444.5655,75674336283.1858,84445473110.9598,104337372362.151,103311640571.818,109816201497.617,124346358066.712,147824370319.946,180617467964.602,222116541865.214,257916133424.098,315474615738.598,253547358747.447,289787338325.391,350666031313.819,374590605854.323,390107556160.654,403137100068.074,358135057862.492,357045064669.843,385605506848.196,422215043594.282,417215559513.364,358868765174.924
United Kingdom of Great Britain and Northern Ireland,英国,GBR,826,73233967692.1028,77741965703.3544,81247564156.8246,1.11255831289938e-308,1.11256025101925e-308,1.11256208331029e-308,1.11256375028704e-308,1.11256487283782e-308,1.11256354948838e-308,1.1125656998579e-308,1.11256920951336e-308,1.11257351824752e-308,1.11257891619599e-308,1.11258449245224e-308,1.11258785046777e-308,1.11259665107814e-308,1.11259439268384e-308,1.11260191530318e-308,1.1126199033866e-308,1.11264537519803e-308,1.11267648988143e-308,1.11267051612489e-308,1.11266416324147e-308,1.11265788097232e-308,1.11265093171407e-308,1.11265779874894e-308,1.11268550780037e-308,745162608269.325,910122732123.799,926884816753.927,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1346422597443.59,1421514820592.82,1559569417157.83,1653391851606.49,1685762821549.91,1662127402027.54,1643908161796.46,1784076738609.11,2057093877551.02,2421814353716.59,2544829090909.09,2717059797608.1,3106182472989.2,2938882352941.18,2425798410967.44,2491110093454.18,2674891473843.81,2719158341005.79,2803291406029.93,3087165602962.86,2956573778737.76,2722851958486.23,2699016715111.39,2900791442554.06,2878673912414.44,2759804061837.07
United States Minor Outlying Islands,美国本土外小岛屿,UMI,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,美国,USA,840,5.433e+11,5.633e+11,6.051e+11,1.11269468441432e-308,1.11270634436356e-308,1.11272064756401e-308,1.11273826100428e-308,1.11274979743711e-308,1.1127697576892e-308,1.1127888780297e-308,1.11280207032354e-308,1.11282468543738e-308,1.11285291140773e-308,1.1128890439106e-308,1.11291865499399e-308,1.11295315584507e-308,1.11299972350845e-308,1.11305120860721e-308,1.11311785139295e-308,1.11318596674134e-308,1.11324277786776e-308,1.11332917364505e-308,1.11336295488952e-308,1.11343465591934e-308,1.11353435219085e-308,1.11360879948456e-308,1.11366824842747e-308,4.855215e+12,5.236438e+12,5.64158e+12,5.963144e+12,6.158129e+12,6.520327e+12,6.858559e+12,7.287236e+12,7.639749e+12,8.073122e+12,8577554457000,9062818202000,9630664202000,10252345464000,10581821399000,10936419054000,11458243878000,12213729147000,13036640230000,13814611414000,14451858656000,14712844084000,14448933025000,14992052727000,15542581104000,16197007349000,16784849196000,17527163695000,18238300569000,18745075687000,19542979183000,20611860934000,21433224697000,2.095303e+13
Uruguay,乌拉圭,URY,858,1242289239.20493,1547388781.43133,1710004407.22785,1.11253730960547e-308,1.1125374173168e-308,1.11253739633568e-308,1.11253737618143e-308,1.11253732394315e-308,1.11253732294372e-308,1.11253742441496e-308,1.11253745718665e-308,1.11253762273848e-308,1.11253747011171e-308,1.11253790856475e-308,1.11253793966964e-308,1.11253780332572e-308,1.11253783516279e-308,1.11253794571142e-308,1.11253814224832e-308,1.11253870324207e-308,1.11253943985315e-308,1.11253965855512e-308,1.11253919671901e-308,1.11253818968454e-308,1.11253812742244e-308,1.11253809821733e-308,1.11253838183446e-308,7367494080.40014,8213515458.51139,8438951476.06644,9298839655.23138,11205971155.2758,12878199880.9839,15002106518.4847,17474647792.3829,19297663096.5506,20515543039.2132,23969823010.4429,25385928188.7719,23983945190.6202,22823255801.8447,20898788416.6348,13606494599.4261,12045631092.5353,13686329890.1191,17362857683.8545,19579457966.0538,23410572634.3147,30366213119.2928,31660911277.0294,40284481651.9021,47962439303.7247,51264390116.4909,57531233350.9101,57236013086.1223,53274304222.136,57236652490.1699,64233966861.2518,64515038268.1373,61231149880.5857,53628827440.3582
Uzbekistan,乌兹别克斯坦,UZB,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13360607917.8773,13677622222.2222,12941297376.0933,13099013835.5111,12899156990.6156,13350468917.4115,13948892215.5689,14744603773.5849,14988971210.8383,17078465982.0282,13760513969.314,11401421329.1974,9687788512.80184,10134453435.4603,12030023547.8807,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,49765676402.4495,60178909297.208,67517349212.0609,73180036692.3255,80845384375.1236,86196265191.6645,86138288615.1218,62081323299.0324,52633143808.1824,59907674027.4676,59929951114.3598
Vanuatu,瓦努阿图,VUT,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11253695871445e-308,1.1125369591904e-308,1.11253695736144e-308,1.11253695753933e-308,1.11253695825267e-308,1.11253696494552e-308,1.11253696182646e-308,1.11253696050299e-308,139464173.547324,158351368.433149,154013202.116475,168879207.244148,201334169.054441,209088824.608438,200491853.167847,233701301.490486,249333250.082507,261370044.486614,272771209.113662,262293410.708334,268006972.690296,272014693.050806,257926881.72043,262596597.803278,314471328.071548,364996869.129618,394962552.336108,439376794.094041,516392922.513728,590748237.021657,592622502.360859,670713208.084552,770153304.153832,747839697.746593,758304466.245339,772315721.265827,730870581.672312,780889605.899977,880043553.748442,914727908.137793,934521604.602009,881547928.58381
Venezuela (Bolivarian Republic of),委内瑞拉,VEN,862,7779090909.09091,8189090909.09091,8946969696.9697,1.11253933864707e-308,1.11253893005103e-308,1.11253901119134e-308,1.11253909853116e-308,1.11253921430721e-308,1.11253940809074e-308,1.11253947001363e-308,1.11253978522751e-308,1.11254013736781e-308,1.11254038221103e-308,1.11254113760136e-308,1.11254337704008e-308,1.11254371392391e-308,1.11254469091e-308,1.11254587448447e-308,1.11254664166501e-308,1.11254886363907e-308,1.11255153297235e-308,1.1125533143088e-308,1.11255366245273e-308,1.11255361787193e-308,1.11255175376388e-308,1.11255223675775e-308,1.11255184796225e-308,48029034482.7586,60226413793.1034,43526253602.3055,48598315565.032,53476971830.9859,60401798245.614,60065011013.2159,58418666666.6667,77407726244.3439,70543211119.099,85843534588.6206,91331203433.1629,97976886247.3172,117140723529.412,122903960204.505,92893587733.6549,83620628582.1082,112453382329.615,145510008134.75,183477522123.894,230364012575.687,315953388510.678,329787628928.471,393192354510.653,316482190800.364,381286237847.667,371005379786.566,482359318767.703,0,0,0,0,0,0
